50|Mar 16, 2012 08:30:00.010000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:http|236|166|32|192.168.202.79|192.168.229.251|50467|80|0x00000018||||
51|Mar 16, 2012 08:30:00.010000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:nbss:smb|212|142|32|192.168.202.79|192.168.229.153|55173|445|0x00000018||||
52|Mar 16, 2012 08:30:00.020000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:http|284|214|32|192.168.229.251|192.168.202.79|80|50467|0x00000019||||
53|Mar 16, 2012 08:30:00.020000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:nbss:smb|109|39|32|192.168.229.153|192.168.202.79|445|55173|0x00000018||||
54|Mar 16, 2012 08:30:00.020000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:nbss:smb|208|138|32|192.168.202.79|192.168.229.153|55173|445|0x00000018||||
55|Mar 16, 2012 08:30:00.020000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|97|27|32|192.168.202.79|192.168.229.254|46119|443|0x00000018||||
56|Mar 16, 2012 08:30:00.020000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.202.79|192.168.229.254|46119|443|0x00000011||||
57|Mar 16, 2012 08:30:00.020000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.229.254|192.168.202.79|443|46119|0x00000004||||
58|Mar 16, 2012 08:30:00.020000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|78|0|40|192.168.202.79|192.168.229.254|46121|443|0x00000002||||
59|Mar 16, 2012 08:30:00.020000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|78|0|40|192.168.229.254|192.168.202.79|443|46121|0x00000012||||
60|Mar 16, 2012 08:30:00.020000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:nbss:smb|109|39|32|192.168.229.153|192.168.202.79|445|55173|0x00000018||||
61|Mar 16, 2012 08:30:00.020000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.202.79|192.168.229.254|46121|443|0x00000010||||
62|Mar 16, 2012 08:30:00.020000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|202|132|32|192.168.202.79|192.168.229.254|46121|443|0x00000018||||
63|Mar 16, 2012 08:30:00.020000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.229.254|192.168.202.79|443|46121|0x00000010||||
64|Mar 16, 2012 08:30:00.020000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl:pkcs-1:x509sat:x509sat:pkcs-1:pkcs-1|604|534|32|192.168.229.254|192.168.202.79|443|46121|0x00000018||||
65|Mar 16, 2012 08:30:00.020000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.202.79|192.168.229.254|46121|443|0x00000010||||
66|Mar 16, 2012 08:30:00.020000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|256|186|32|192.168.202.79|192.168.229.254|46121|443|0x00000018||||
67|Mar 16, 2012 08:30:00.020000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.229.254|192.168.202.79|443|46121|0x00000010||||
68|Mar 16, 2012 08:30:00.020000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|117|47|32|192.168.229.254|192.168.202.79|443|46121|0x00000018||||
69|Mar 16, 2012 08:30:00.020000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.202.79|192.168.229.251|50467|80|0x00000011||||
70|Mar 16, 2012 08:30:00.020000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|78|0|40|192.168.202.79|192.168.229.251|50469|80|0x00000002||||
71|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|269|199|32|192.168.202.79|192.168.229.254|46121|443|0x00000018||||
72|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:nbss:smb|207|137|32|192.168.202.79|192.168.229.153|55173|445|0x00000018||||
73|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.229.251|192.168.202.79|80|50467|0x00000010||||
74|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.229.254|192.168.202.79|443|46121|0x00000010||||
75|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|82|0|44|192.168.229.251|192.168.202.79|80|50469|0x00000012||||
76|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.202.79|192.168.229.251|50469|80|0x00000010||||
77|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:http|236|166|32|192.168.202.79|192.168.229.251|50469|80|0x00000018||||
78|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|178|108|32|192.168.229.254|192.168.202.79|443|46121|0x00000018||||
79|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|120|50|32|192.168.229.254|192.168.202.79|443|46121|0x00000018||||
80|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|135|65|32|192.168.229.254|192.168.202.79|443|46121|0x00000018||||
81|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|299|229|32|192.168.229.254|192.168.202.79|443|46121|0x00000018||||
82|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|97|27|32|192.168.229.254|192.168.202.79|443|46121|0x00000018||||
83|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.229.254|192.168.202.79|443|46121|0x00000019||||
84|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:nbss:smb|109|39|32|192.168.229.153|192.168.202.79|445|55173|0x00000018||||
85|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:nbss:smb|208|138|32|192.168.202.79|192.168.229.153|55173|445|0x00000018||||
86|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:nbss:smb|109|39|32|192.168.229.153|192.168.202.79|445|55173|0x00000018||||
87|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:http|284|214|32|192.168.229.251|192.168.202.79|80|50469|0x00000019||||
88|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|97|27|32|192.168.202.79|192.168.229.254|46121|443|0x00000018||||
89|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.202.79|192.168.229.254|46121|443|0x00000011||||
90|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.229.254|192.168.202.79|443|46121|0x00000004||||
91|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|78|0|40|192.168.202.79|192.168.229.254|46123|443|0x00000002||||
92|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:nbss:smb|208|138|32|192.168.202.79|192.168.229.153|55173|445|0x00000018||||
93|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|78|0|40|192.168.229.254|192.168.202.79|443|46123|0x00000012||||
94|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.202.79|192.168.229.254|46123|443|0x00000010||||
95|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|202|132|32|192.168.202.79|192.168.229.254|46123|443|0x00000018||||
96|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.229.254|192.168.202.79|443|46123|0x00000010||||
97|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl:pkcs-1:x509sat:x509sat:pkcs-1:pkcs-1|604|534|32|192.168.229.254|192.168.202.79|443|46123|0x00000018||||
98|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:nbss:smb|109|39|32|192.168.229.153|192.168.202.79|445|55173|0x00000018||||
99|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.202.79|192.168.229.254|46123|443|0x00000010||||
100|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|256|186|32|192.168.202.79|192.168.229.254|46123|443|0x00000018||||
101|Mar 16, 2012 08:30:00.030000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.229.254|192.168.202.79|443|46123|0x00000010||||
102|Mar 16, 2012 08:30:00.040000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|117|47|32|192.168.229.254|192.168.202.79|443|46123|0x00000018||||
103|Mar 16, 2012 08:30:00.040000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.202.79|192.168.229.251|50469|80|0x00000011||||
104|Mar 16, 2012 08:30:00.040000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|78|0|40|192.168.202.79|192.168.229.251|50471|80|0x00000002||||
105|Mar 16, 2012 08:30:00.040000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|273|203|32|192.168.202.79|192.168.229.254|46123|443|0x00000018||||
106|Mar 16, 2012 08:30:00.040000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.229.254|192.168.202.79|443|46123|0x00000010||||
107|Mar 16, 2012 08:30:00.040000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.229.251|192.168.202.79|80|50469|0x00000010||||
108|Mar 16, 2012 08:30:00.040000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|82|0|44|192.168.229.251|192.168.202.79|80|50471|0x00000012||||
109|Mar 16, 2012 08:30:00.040000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.202.79|192.168.229.251|50471|80|0x00000010||||
110|Mar 16, 2012 08:30:00.040000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:http|236|166|32|192.168.202.79|192.168.229.251|50471|80|0x00000018||||
111|Mar 16, 2012 08:30:00.040000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:nbss:smb|209|139|32|192.168.202.79|192.168.229.153|55173|445|0x00000018||||
112|Mar 16, 2012 08:30:00.040000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|178|108|32|192.168.229.254|192.168.202.79|443|46123|0x00000018||||
113|Mar 16, 2012 08:30:00.040000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|120|50|32|192.168.229.254|192.168.202.79|443|46123|0x00000018||||
114|Mar 16, 2012 08:30:00.040000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|135|65|32|192.168.229.254|192.168.202.79|443|46123|0x00000018||||
115|Mar 16, 2012 08:30:00.040000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|299|229|32|192.168.229.254|192.168.202.79|443|46123|0x00000018||||
116|Mar 16, 2012 08:30:00.040000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|97|27|32|192.168.229.254|192.168.202.79|443|46123|0x00000018||||
117|Mar 16, 2012 08:30:00.040000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.229.254|192.168.202.79|443|46123|0x00000019||||
118|Mar 16, 2012 08:30:00.040000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:nbss:smb|109|39|32|192.168.229.153|192.168.202.79|445|55173|0x00000018||||
119|Mar 16, 2012 08:30:00.040000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:http|284|214|32|192.168.229.251|192.168.202.79|80|50471|0x00000019||||
120|Mar 16, 2012 08:30:00.040000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:nbss:smb|217|147|32|192.168.202.79|192.168.229.153|55173|445|0x00000018||||
121|Mar 16, 2012 08:30:00.040000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|97|27|32|192.168.202.79|192.168.229.254|46123|443|0x00000018||||
122|Mar 16, 2012 08:30:00.040000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.202.79|192.168.229.254|46123|443|0x00000011||||
123|Mar 16, 2012 08:30:00.040000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|78|0|40|192.168.202.79|192.168.229.254|46125|443|0x00000002||||
124|Mar 16, 2012 08:30:00.040000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.229.254|192.168.202.79|443|46123|0x00000004||||
125|Mar 16, 2012 08:30:00.050000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|78|0|40|192.168.229.254|192.168.202.79|443|46125|0x00000012||||
126|Mar 16, 2012 08:30:00.050000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:nbss:smb|109|39|32|192.168.229.153|192.168.202.79|445|55173|0x00000018||||
127|Mar 16, 2012 08:30:00.050000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.202.79|192.168.229.254|46125|443|0x00000010||||
128|Mar 16, 2012 08:30:00.050000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|202|132|32|192.168.202.79|192.168.229.254|46125|443|0x00000018||||
129|Mar 16, 2012 08:30:00.050000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.229.254|192.168.202.79|443|46125|0x00000010||||
130|Mar 16, 2012 08:30:00.050000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl:pkcs-1:x509sat:x509sat:pkcs-1:pkcs-1|604|534|32|192.168.229.254|192.168.202.79|443|46125|0x00000018||||
131|Mar 16, 2012 08:30:00.050000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.202.79|192.168.229.254|46125|443|0x00000010||||
132|Mar 16, 2012 08:30:00.050000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|256|186|32|192.168.202.79|192.168.229.254|46125|443|0x00000018||||
133|Mar 16, 2012 08:30:00.050000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.229.254|192.168.202.79|443|46125|0x00000010||||
134|Mar 16, 2012 08:30:00.050000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|117|47|32|192.168.229.254|192.168.202.79|443|46125|0x00000018||||
135|Mar 16, 2012 08:30:00.050000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.202.79|192.168.229.251|50471|80|0x00000011||||
136|Mar 16, 2012 08:30:00.050000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|78|0|40|192.168.202.79|192.168.229.251|50473|80|0x00000002||||
137|Mar 16, 2012 08:30:00.050000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|273|203|32|192.168.202.79|192.168.229.254|46125|443|0x00000018||||
138|Mar 16, 2012 08:30:00.050000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:nbss:smb|212|142|32|192.168.202.79|192.168.229.153|55173|445|0x00000018||||
139|Mar 16, 2012 08:30:00.050000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.229.254|192.168.202.79|443|46125|0x00000010||||
140|Mar 16, 2012 08:30:00.050000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.229.251|192.168.202.79|80|50471|0x00000010||||
141|Mar 16, 2012 08:30:00.050000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|82|0|44|192.168.229.251|192.168.202.79|80|50473|0x00000012||||
142|Mar 16, 2012 08:30:00.050000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.202.79|192.168.229.251|50473|80|0x00000010||||
143|Mar 16, 2012 08:30:00.050000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:http|234|164|32|192.168.202.79|192.168.229.251|50473|80|0x00000018||||
144|Mar 16, 2012 08:30:00.050000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|178|108|32|192.168.229.254|192.168.202.79|443|46125|0x00000018||||
145|Mar 16, 2012 08:30:00.050000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|120|50|32|192.168.229.254|192.168.202.79|443|46125|0x00000018||||
146|Mar 16, 2012 08:30:00.050000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|135|65|32|192.168.229.254|192.168.202.79|443|46125|0x00000018||||
147|Mar 16, 2012 08:30:00.050000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|299|229|32|192.168.229.254|192.168.202.79|443|46125|0x00000018||||
148|Mar 16, 2012 08:30:00.050000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|97|27|32|192.168.229.254|192.168.202.79|443|46125|0x00000018||||
149|Mar 16, 2012 08:30:00.050000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.229.254|192.168.202.79|443|46125|0x00000019||||
150|Mar 16, 2012 08:30:00.050000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:nbss:smb|109|39|32|192.168.229.153|192.168.202.79|445|55173|0x00000018||||
151|Mar 16, 2012 08:30:00.060000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:http|284|214|32|192.168.229.251|192.168.202.79|80|50473|0x00000019||||
152|Mar 16, 2012 08:30:00.060000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:nbss:smb|212|142|32|192.168.202.79|192.168.229.153|55173|445|0x00000018||||
153|Mar 16, 2012 08:30:00.060000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:nbss:smb|109|39|32|192.168.229.153|192.168.202.79|445|55173|0x00000018||||
154|Mar 16, 2012 08:30:00.060000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:ssl|97|27|32|192.168.202.79|192.168.229.254|46125|443|0x00000018||||
155|Mar 16, 2012 08:30:00.060000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.229.254|192.168.202.79|443|46125|0x00000004||||
156|Mar 16, 2012 08:30:00.060000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|70|0|32|192.168.202.79|192.168.229.254|46125|443|0x00000011||||
157|Mar 16, 2012 08:30:00.060000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp|78|0|40|192.168.202.79|192.168.229.254|46127|443|0x00000002||||
158|Mar 16, 2012 08:30:00.060000000 EDT|eth:ethertype:vlan:ethertype:ip:tcp:nbss:smb|212|142|32|192.168.202.79|192.168.229.153|55173|445|0x00000018||||
